cbg_d,cbg_o,number
550279608001,550279604002,57
550790198002,550791203001,58
550791018002,550790194001,51
551410105001,551410107001,53
550471006003,550471006004,54
550619604001,550090201002,98
550619604001,550619604003,84
550619604001,550291010002,75
550619604001,550291006001,60
550619604001,550619604002,57
550619604001,550099400013,57
550619604001,550090018022,54
550619604001,550291003001,53
550619604001,550291001002,51
550619604001,550291007001,51
551211008001,551211007001,53
551314702032,551314702041,238
551314702032,551314501042,111
551314702032,551314701002,109
551314702032,551314702021,105
551314702032,551314702024,96
551314702032,551314601013,95
551314702032,551314702033,86
551314702032,551314702031,75
551314702032,551314701003,74
551314702032,551314601011,67
551314702032,551314601024,64
551314702032,551314501032,57
550250005013,550250005035,76
550250005013,550250108005,68
550250005013,550250005043,62
550250005013,550250137001,50
550250005033,550250108005,154
550250005033,550250137001,101
550250005033,550250107021,89
550250005033,550250005043,82
550250005033,550250109031,68
550250005033,550250108001,65
550250005033,550250109011,61
550250005033,550250004061,55
550250005033,550250108004,52
550250005033,550250005042,50
550250107022,550250137001,199
550250107022,550250125022,193
550250107022,550250108005,137
550250107022,550250128004,132
550250107022,550250108001,128
550250107022,550459601002,126
550250107022,550250125011,117
550250107022,550250124001,117
550250107022,550250125023,113
550250107022,550250128003,111
550250107022,550250107023,106
550250107022,550250107021,105
550250107022,550250109011,102
550250107022,550250014033,89
550250107022,550459602003,86
550250107022,550250014031,85
550250107022,550250108002,84
550250107022,550250126003,83
550250107022,550250124002,81
550250107022,550250107013,78
550250107022,550250108003,74
550250107022,550250108004,70
550250107022,550250114023,68
550250107022,551050029004,68
550250107022,550250109031,67
550250107022,550250005033,67
550250107022,550250107011,67
550250107022,550250137002,66
550250107022,550250120013,65
550250107022,550250127002,59
550250107022,550250112002,58
550250107022,550250006001,57
550250107022,550439610001,56
550250107022,550250005043,56
550250107022,550250005035,55
550250107022,550250014032,54
550250107022,550250109041,53
550250107022,550250004061,52
550250107022,550439609003,52
550250107022,550499505001,51
550390421001,550390420004,67
550390421001,550150204003,54
550390421001,550390420001,52
550390421001,550390411001,52
550390421001,550150205002,51
550390421001,550390420005,50
551270005011,550551016001,204
551270005011,551270005021,125
551270005011,551270004002,74
551270005011,551270005012,65
551270005011,551270005023,64
551270005011,551270004004,53
551351009001,551351008003,88
551351009001,551351008002,62
551390022012,551390022022,108
551390022012,551390022013,98
551390022012,551390021001,70
551390022012,551390022011,68
551390022012,551351008003,62
551390022012,551390023001,55
550250011012,550250011022,232
550250011012,550250016031,217
550250011012,550250011011,198
550250011012,550250109011,181
550250011012,550250016064,149
550250011012,550250012004,120
550250011012,550250112002,116
550250011012,550250114023,103
550250011012,550250016043,94
550250011012,550250016062,86
550250011012,550250120013,85
550250011012,550250016044,84
550250011012,550250016063,83
550250011012,550250115031,83
550250011012,550250113011,79
550250011012,550250009023,78
550250011012,550250109031,78
550250011012,550250032001,76
550250011012,550250009021,72
550250011012,550250109042,71
550250011012,550250125022,71
550250011012,550250108005,68
550250011012,550250016032,64
550250011012,550250109044,63
550250011012,550250137001,63
550250011012,550250115032,61
550250011012,550250011021,59
550250011012,550250012003,58
550250011012,550250016061,56
550250011012,550250108001,55
550250011012,550250128004,54
550250011012,550250003001,54
550250011012,550250125011,53
550250011012,550250004061,53
550250011012,550250016041,52
550250011012,550250130001,51
550250011012,550250014033,51
550250011012,550250107023,50
550250011012,550250114012,50
550250011012,550250109041,50
550291004002,550291003001,103
550291004002,550291001002,68
550291004002,550291007001,60
551131003003,551131003002,117
551131003003,551131003001,73
551270010001,551010024013,59
551270010001,551270010003,55
551270010001,551010026004,55
551270010001,551010024021,50
550279612002,550279612001,77
550279612002,550279612003,57
550279612002,550279614003,50
550390414002,550150207001,87
550390414002,550390411004,87
550390414002,550099400013,81
550390414002,551390018011,78
550390414002,551390007003,78
550390414002,550390420004,76
550390414002,550390411003,74
550390414002,551390007002,74
550390414002,551390024005,72
550390414002,551390018031,71
550390414002,550390417002,68
550390414002,550870125031,65
550390414002,550870125042,64
550390414002,551390022012,62
550390414002,550390411001,61
550390414002,551390023002,60
550390414002,550870133002,58
550390414002,551390036002,58
550390414002,550150203081,58
550390414002,550870133001,55
550390414002,550390414001,54
550390414002,550870125032,54
550390414002,550390413001,52
550390414002,550390414003,52
550439601004,550499502003,73
550499506001,550499506004,72
550730023001,550730023003,55
550790002013,550790002012,97
550790175001,550790175002,57
550790175001,550790176001,53
550939602003,550939601002,56
550939602003,551091208005,51
551170103002,551170102001,77
551170103002,550710106004,60
551170103002,550150206003,50
550250014021,550250109011,277
550250014021,550250114023,182
550250014021,550250137001,169
550250014021,550250120013,167
550250014021,550250125022,163
550250014021,550250115031,139
550250014021,550250014033,134
550250014021,550250108005,130
550250014021,550250014023,126
550250014021,550250125011,125
550250014021,550250109031,123
550250014021,550250128004,121
550250014021,550250108001,119
550250014021,550250109042,112
550250014021,550250112002,112
550250014021,550250014032,110
550250014021,550250107023,107
550250014021,550250006002,105
550250014021,550250015023,103
550250014021,550250109044,102
550250014021,550250004061,101
550250014021,550250115032,98
550250014021,550250125023,98
550250014021,550250124001,92
550250014021,550250113011,91
550250014021,550250107021,90
550250014021,550250014031,89
550250014021,550250128003,87
550250014021,550459601002,87
550250014021,550250005043,86
550250014021,550250114012,83
550250014021,550250109041,82
550250014021,550250105024,80
550250014021,550250005033,79
550250014021,550250124002,79
550250014021,550250005035,78
550250014021,550250120011,76
550250014021,550250108002,76
550250014021,550250014011,72
550250014021,550250126003,72
550250014021,551050029004,71
550250014021,550250107013,69
550250014021,550250122021,68
550250014021,550250011011,67
550250014021,550250105022,67
550250014021,551050012023,67
550250014021,550250012004,67
550250014021,550459602003,67
550250014021,550250130001,66
550250014021,550250016031,65
550250014021,550250122024,65
550250014021,550250002043,65
550250014021,550250119001,65
550250014021,550250026031,64
550250014021,550250108003,64
550250014021,550250006001,64
550250014021,550250004072,63
550250014021,550250115061,63
550250014021,550250014012,63
550250014021,550250014013,63
550250014021,550250108004,62
550250014021,550250006003,62
550250014021,551050013041,62
550250014021,550250026032,61
550250014021,550250117002,61
550250014021,550250105012,61
550250014021,550250116002,60
550250014021,551110007001,59
550250014021,550250120012,59
550250014021,550250117001,58
550250014021,551110006002,58
550250014021,550250004071,58
550250014021,550250014022,57
550250014021,550250004054,57
550250014021,550250107011,56
550250014021,550439610001,55
550250014021,550250137002,55
550250014021,550250105011,53
550250014021,550250114011,53
550250014021,550250127002,53
550250014021,550250132005,53
550250014021,550250031003,52
550250014021,550250132004,52
550250014021,550250002051,50
550250014021,550250127001,50
550250014021,550250105021,50
550250014021,550439609003,50
550250014021,550250133012,50
550250014021,550250103001,50
550250014021,550250120025,50
550250014021,550250015021,50
550630104023,550630102011,129
550630104023,550630102021,124
550630104023,550630102022,104
550630104023,550630104012,101
550630104023,550630104024,88
550630104023,550630102012,82
550630104023,550630104022,75
550630104023,550630104021,68
550630104023,550630007003,65
550630104023,550630106001,59
550630104023,551211007001,53
550630104023,550630102014,52
550819509004,550819509002,60
551010027024,551010028004,140
551010027024,551010027012,106
551010027024,551010027011,100
551010027024,551010027022,96
551010027024,551010028003,95
551010027024,551010020022,80
551010027024,551010028002,64
551010027024,551010027023,53
551270002002,551270001013,80
551270002002,551270005011,76
551270002002,551270002003,72
551270002002,550551016001,58
551270002002,551270001021,53
551270002002,551332040023,50
550239606003,550239604003,59
550239606003,550239606001,56
550250120025,550250122021,97
550250120025,550250122024,65
550250120025,550250122012,62
550250120025,550250123001,53
550790214001,550791603001,179
550790214001,550791603004,127
550790214001,550790216002,96
550790214001,551332015042,88
550790214001,551010017051,87
550790214001,550791873003,83
550790214001,550791501004,81
550790214001,550790216001,79
550790214001,550791603003,78
550790214001,550791872002,72
550790214001,550791205013,69
550790214001,550791601002,67
550790214001,550896602022,66
550790214001,551332034052,65
550790214001,550791602033,65
550790214001,550590026012,65
550790214001,550896502001,64
550790214001,550790074001,63
550790214001,550896603041,62
550790214001,550791501003,62
550790214001,550791601001,62
550790214001,551332017042,61
550790214001,550791873002,59
550790214001,550790214002,59
550790214001,551314702041,58
550790214001,550791874001,58
550790214001,550791201011,58
550790214001,550791602021,58
550790214001,550791503041,57
550790214001,550791501001,57
550790214001,551332021012,57
550790214001,550791602022,57
550790214001,550791602032,56
550790214001,550791704002,55
550790214001,550791602043,55
550790214001,551332017034,54
550790214001,551010017032,54
550790214001,551010016013,54
550790214001,550590026021,53
550790214001,550791602031,53
550790214001,550791402024,53
550790214001,550790213001,53
550790214001,550791503012,52
550790214001,550790203002,52
550790214001,550590026022,51
550790214001,551332019002,51
550790214001,550791503032,50
550790214001,550791402011,50
550859708001,551259507003,81
550859708001,551259507002,81
550859708001,550859710021,78
550859708001,550859713001,64
550859708001,551259400001,63
550859708001,550859709001,60
550859708001,551259400002,59
550859708001,551259506003,53
550859708001,551259506001,50
550219704002,550219704001,98
550219704002,550219706002,79
550219704002,550219704005,67
550219704002,550219706003,66
550219704002,550219705003,62
550219704002,550219702003,55
550219704002,550779604003,54
550250109042,550250109011,315
550250109042,550250112002,241
550250109042,550250113011,181
